"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES_PRINCIPAIS";"QT_SECOES_AGREGADAS";"QT_SECOES_NAO_INSTALADAS";"QT_TOTAL_SECOES";"QT_COMPARECIMENTO";"QT_ELEITORES_SECOES_NAO_INSTALADAS";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS";"QT_VOTOS_CONCORRENTES";"QT_TOTAL_VOTOS_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS";"QT_VOTOS_LEGENDA_ANULADOS";"QT_TOTAL_VOTOS_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_BRANCOS";"QT_TOTAL_VOTOS_NULOS";"QT_VOTOS_NULOS";"QT_VOTOS_NULOS_TECNICOS";"QT_VOTOS_ANULADOS_APU_SEP";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20052";"CUITEGI";"20052";"CUITEGI";11;13;"Vereador";5781;16;6;0;22;4892;0;889;"N";4892;4643;2845;2662;183;183;0;1798;0;0;0;0;0;68;181;181;0;0;"10:10:26";"28/09/2023"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20516";"JOÃO PESSOA";"20516";"JOÃO PESSOA";64;13;"Vereador";101794;244;44;0;288;81809;0;19985;"N";81809;73321;72962;69149;3813;3813;0;31;0;0;328;0;0;3381;5107;4821;286;0;"15:40:00";"18/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19828";"RIACHO DE SANTO ANTÔNIO";"19828";"RIACHO DE SANTO ANTÔNIO";62;13;"Vereador";2315;8;0;0;8;2174;0;141;"N";2174;2086;2086;2049;37;37;0;0;0;0;0;0;0;12;76;76;0;0;"19:10:18";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19143";"MATINHAS";"19143";"MATINHAS";13;13;"Vereador";4457;14;1;0;15;3857;0;600;"N";3857;3635;3635;3441;194;194;0;0;0;0;0;0;0;51;171;168;3;0;"19:10:17";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21156";"PASSAGEM";"21156";"PASSAGEM";65;13;"Vereador";2562;9;1;0;10;2371;0;191;"N";2371;2303;2303;2227;76;76;0;0;0;0;0;0;0;16;52;52;0;0;"20:12:26";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19810";"CAMPINA GRANDE";"19810";"CAMPINA GRANDE";72;13;"Vereador";98768;296;17;0;313;82220;0;16548;"N";82220;73166;62862;59769;3093;3093;0;9946;0;0;358;0;0;2958;6096;6011;85;0;"10:07:00";"24/11/2023"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20591";"JURIPIRANGA";"20591";"JURIPIRANGA";44;13;"Vereador";9175;30;6;0;36;8142;0;1033;"N";8142;7577;7577;7203;374;374;0;0;0;0;0;0;0;159;406;406;0;0;"21:48:36";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21997";"SÃO MAMEDE";"21997";"SÃO MAMEDE";26;13;"Vereador";6640;18;16;0;34;5781;0;859;"N";5781;5562;5562;5275;287;287;0;0;0;0;0;0;0;58;161;161;0;0;"19:24:23";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20699";"LASTRO";"20699";"LASTRO";63;13;"Vereador";4249;12;3;0;15;3967;0;282;"N";3967;3788;2096;2002;94;94;0;0;0;0;1692;0;0;18;161;161;0;0;"15:10:00";"07/06/2022"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19445";"SÃO JOSÉ DE PRINCESA";"19445";"SÃO JOSÉ DE PRINCESA";34;13;"Vereador";3125;10;9;0;19;2732;0;393;"N";2732;2603;2603;2455;148;148;0;0;0;0;0;0;0;31;98;98;0;0;"21:40:40";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19038";"AGUIAR";"19038";"AGUIAR";66;13;"Vereador";4736;14;3;0;17;4149;0;587;"N";4149;3961;3961;3813;148;148;0;0;0;0;0;0;0;17;171;171;0;0;"21:47:05";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20150";"DONA INÊS";"20150";"DONA INÊS";14;11;"Prefeito";8730;29;2;0;31;7409;0;1321;"N";7409;7032;7032;7032;0;0;0;0;0;0;0;0;0;64;313;313;0;0;"21:39:52";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20532";"JUAREZ TÁVORA";"20532";"JUAREZ TÁVORA";9;11;"Prefeito";7155;21;2;0;23;6431;0;724;"N";6431;6210;6210;6210;0;0;0;0;0;0;0;0;0;53;168;168;0;0;"19:11:25";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22276";"SUMÉ";"22276";"SUMÉ";43;11;"Prefeito";12965;40;12;0;52;10774;0;2191;"N";10774;10228;10228;10228;0;0;0;0;0;0;0;0;0;149;397;350;47;0;"20:12:39";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20516";"JOÃO PESSOA";"20516";"JOÃO PESSOA";76;11;"Prefeito";104426;234;5;0;239;76098;0;28328;"N";76098;69149;69149;69149;0;0;0;0;0;0;0;0;0;2583;4366;4366;0;0;"22:23:47";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19992";"CRUZ DO ESPÍRITO SANTO";"19992";"CRUZ DO ESPÍRITO SANTO";3;11;"Prefeito";15427;43;11;0;54;13927;0;1500;"N";13927;12848;12848;12848;0;0;0;0;0;0;0;0;0;395;684;684;0;0;"21:59:28";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19232";"AREIAL";"19232";"AREIAL";19;11;"Prefeito";5754;15;0;0;15;4873;0;881;"N";4873;4481;4481;4481;0;0;0;0;0;0;0;0;0;141;251;251;0;0;"19:25:35";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19046";"SÃO JOSÉ DOS RAMOS";"19046";"SÃO JOSÉ DOS RAMOS";6;11;"Prefeito";5323;14;0;0;14;4698;0;625;"N";4698;4499;4499;4499;0;0;0;0;0;0;0;0;0;44;155;155;0;0;"19:31:42";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19445";"SÃO JOSÉ DE PRINCESA";"19445";"SÃO JOSÉ DE PRINCESA";34;11;"Prefeito";3125;10;9;0;19;2732;0;393;"N";2732;2549;2205;2205;0;0;0;344;0;0;0;0;0;47;136;136;0;0;"08:30:00";"25/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19615";"CAAPORÃ";"19615";"CAAPORÃ";73;11;"Prefeito";16126;48;6;0;54;14311;0;1815;"N";14311;13194;13194;13194;0;0;0;0;0;0;0;0;0;351;766;766;0;0;"20:12:36";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19089";"CUITÉ DE MAMANGUAPE";"19089";"CUITÉ DE MAMANGUAPE";7;13;"Vereador";7048;22;1;0;23;5923;0;1125;"N";5923;5662;4453;4178;275;275;0;0;0;0;1209;0;0;79;182;182;0;0;"19:24:38";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20532";"JUAREZ TÁVORA";"20532";"JUAREZ TÁVORA";9;13;"Vereador";7155;21;2;0;23;6431;0;724;"N";6431;6092;6092;5820;272;272;0;0;0;0;0;0;0;104;235;227;8;0;"19:11:25";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19348";"ZABELÊ";"19348";"ZABELÊ";29;13;"Vereador";2320;9;0;0;9;2112;0;208;"N";2112;2028;1661;1581;80;80;0;367;0;0;0;0;0;15;69;69;0;0;"10:35:13";"27/06/2024"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19690";"CACIMBA DE AREIA";"19690";"CACIMBA DE AREIA";65;13;"Vereador";3697;9;9;0;18;3302;0;395;"N";3302;3185;3185;3041;144;144;0;0;0;0;0;0;0;29;88;88;0;0;"19:11:10";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19283";"SOSSÊGO";"19283";"SOSSÊGO";24;13;"Vereador";3206;9;2;0;11;2953;0;253;"N";2953;2870;2870;2772;98;98;0;0;0;0;0;0;0;23;60;60;0;0;"19:24:41";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20311";"GURJÃO";"20311";"GURJÃO";22;13;"Vereador";3087;10;2;0;12;2740;0;347;"N";2740;2589;2589;2474;115;115;0;0;0;0;0;0;0;31;120;120;0;0;"19:11:18";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19569";"SANTA INÊS";"19569";"SANTA INÊS";41;13;"Vereador";3702;13;0;0;13;3314;0;388;"N";3314;3122;3122;2923;199;199;0;0;0;0;0;0;0;26;166;166;0;0;"21:40:09";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20516";"JOÃO PESSOA";"20516";"JOÃO PESSOA";70;11;"Prefeito";106790;245;0;0;245;85899;0;20891;"N";85899;75835;75835;75835;0;0;0;0;0;0;0;0;0;3381;6683;6683;0;0;"22:23:47";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19933";"CONDE";"19933";"CONDE";3;11;"Prefeito";20823;58;0;0;58;18156;0;2667;"N";18156;16596;16588;16588;0;0;0;8;0;0;0;0;0;472;1088;1088;0;0;"12:00:00";"04/12/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19151";"ARAÇAGI";"19151";"ARAÇAGI";47;11;"Prefeito";13619;39;16;0;55;11492;0;2127;"N";11492;11000;11000;11000;0;0;0;0;0;0;0;0;0;153;339;339;0;0;"21:47:42";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22179";"SERRA REDONDA";"22179";"SERRA REDONDA";72;11;"Prefeito";6056;15;10;0;25;5336;0;720;"N";5336;5115;5115;5115;0;0;0;0;0;0;0;0;0;50;171;171;0;0;"19:11:31";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19313";"BANANEIRAS";"19313";"BANANEIRAS";14;11;"Prefeito";17139;56;7;0;63;14100;0;3039;"N";14100;13212;13212;13212;0;0;0;0;0;0;0;0;0;233;655;655;0;0;"21:59:28";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20435";"ITAPOROROCA";"20435";"ITAPOROROCA";60;11;"Prefeito";12902;40;1;0;41;11008;0;1894;"N";11008;10186;10186;10186;0;0;0;0;0;0;0;0;0;308;514;514;0;0;"19:24:52";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19909";"AREIA DE BARAÚNAS";"19909";"AREIA DE BARAÚNAS";65;11;"Prefeito";2106;7;2;0;9;1962;0;144;"N";1962;1908;1908;1908;0;0;0;0;0;0;0;0;0;3;51;51;0;0;"20:12:29";"15/11/2020"
"06/01/2026";"16:45:21";2020;1;"Eleição Extraordinária";1;602;"Eleição Suplementar de Boa Ventura/PB";"07/05/2023";"M";"PB";"19437";"BOA VENTURA";"19437";"BOA VENTURA";42;13;"Vereador";5289;20;0;0;20;3921;0;1368;"N";3921;3770;3770;3724;46;46;0;0;0;0;0;0;0;37;114;114;0;0;"17:14:14";"07/05/2023"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21350";"PILÕEZINHOS";"21350";"PILÕEZINHOS";47;13;"Vereador";5012;14;10;0;24;4451;0;561;"N";4451;4225;4225;3958;267;267;0;0;0;0;0;0;0;58;168;168;0;0;"21:45:32";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19160";"LOGRADOURO";"19160";"LOGRADOURO";14;13;"Vereador";3919;13;1;0;14;3560;0;359;"N";3560;3419;3419;3273;146;146;0;0;0;0;0;0;0;17;124;124;0;0;"21:59:35";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20478";"JACARAÚ";"20478";"JACARAÚ";60;13;"Vereador";13408;41;1;0;42;11124;0;2284;"N";11124;10446;8334;7837;497;497;0;0;0;0;2112;0;0;153;525;525;0;0;"13:38:02";"14/09/2023"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21059";"NOVA OLINDA";"21059";"NOVA OLINDA";42;13;"Vereador";5570;16;0;0;16;4521;0;1049;"N";4521;4269;4269;4004;265;265;0;0;0;0;0;0;0;43;209;205;4;0;"17:45:00";"17/12/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20915";"MONTADAS";"20915";"MONTADAS";50;11;"Prefeito";4712;13;1;0;14;4207;0;505;"N";4207;3989;3989;3989;0;0;0;0;0;0;0;0;0;51;167;167;0;0;"22:50:02";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19321";"ASSUNÇÃO";"19321";"ASSUNÇÃO";27;11;"Prefeito";3865;11;2;0;13;3403;0;462;"N";3403;3265;3265;3265;0;0;0;0;0;0;0;0;0;24;114;114;0;0;"21:46:25";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19810";"CAMPINA GRANDE";"19810";"CAMPINA GRANDE";72;11;"Prefeito";98768;296;17;0;313;82220;0;16548;"N";82220;70943;70943;70943;0;0;0;0;0;0;0;0;0;2982;8295;8253;42;0;"22:30:03";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19763";"ALCANTIL";"19763";"ALCANTIL";18;11;"Prefeito";4476;13;7;0;20;4195;0;281;"N";4195;4028;4028;4028;0;0;0;0;0;0;0;0;0;45;122;122;0;0;"21:59:35";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19178";"ARARA";"19178";"ARARA";48;11;"Prefeito";8608;21;17;0;38;6799;0;1809;"N";6799;6033;6033;6033;0;0;0;0;0;0;0;0;0;188;578;578;0;0;"22:50:02";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19798";"CAMALAÚ";"19798";"CAMALAÚ";29;11;"Prefeito";5870;17;1;0;18;5280;0;590;"N";5280;5042;5042;5042;0;0;0;0;0;0;0;0;0;38;200;200;0;0;"19:11:12";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19011";"ÁGUA BRANCA";"19011";"ÁGUA BRANCA";74;13;"Vereador";7565;24;7;0;31;6599;0;966;"N";6599;6229;6229;5838;391;391;0;0;0;0;0;0;0;78;292;292;0;0;"19:24:36";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19925";"ALGODÃO DE JANDAÍRA";"19925";"ALGODÃO DE JANDAÍRA";67;13;"Vereador";2915;10;0;0;10;2583;0;332;"N";2583;2477;2477;2376;101;101;0;0;0;0;0;0;0;16;90;90;0;0;"20:12:40";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19992";"CRUZ DO ESPÍRITO SANTO";"19992";"CRUZ DO ESPÍRITO SANTO";3;13;"Vereador";15427;43;11;0;54;13927;0;1500;"N";13927;13144;13144;12493;651;651;0;0;0;0;0;0;0;218;565;565;0;0;"21:59:28";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"22373";"TRIUNFO";"22373";"TRIUNFO";37;11;"Prefeito";7236;23;10;0;33;6338;0;898;"N";6338;6157;6157;6157;0;0;0;0;0;0;0;0;0;39;142;142;0;0;"21:43:11";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19895";"CONCEIÇÃO";"19895";"CONCEIÇÃO";41;11;"Prefeito";13911;39;17;0;56;11998;0;1913;"N";11998;11481;11481;11481;0;0;0;0;0;0;0;0;0;120;397;397;0;0;"21:44:56";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21318";"PILAR";"21318";"PILAR";44;11;"Prefeito";9612;33;0;0;33;8321;0;1291;"N";8321;7530;7530;7530;0;0;0;0;0;0;0;0;0;243;548;548;0;0;"21:45:43";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21415";"POCINHOS";"21415";"POCINHOS";50;11;"Prefeito";13491;36;0;0;36;11809;0;1682;"N";11809;11109;11109;11109;0;0;0;0;0;0;0;0;0;178;522;522;0;0;"21:40:34";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19070";"ALAGOA NOVA";"19070";"ALAGOA NOVA";13;11;"Prefeito";15326;45;4;0;49;12915;0;2411;"N";12915;12127;12127;12127;0;0;0;0;0;0;0;0;0;187;601;601;0;0;"21:44:38";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19658";"CABEDELO";"19658";"CABEDELO";57;13;"Vereador";48731;141;1;0;142;36856;0;11875;"N";36856;34379;34379;33070;1309;1309;0;0;0;0;0;0;0;1041;1436;1436;0;0;"21:43:59";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21555";"REMÍGIO";"21555";"REMÍGIO";67;13;"Vereador";13655;48;2;0;50;11275;0;2380;"N";11275;10741;10741;10099;642;642;0;0;0;0;0;0;0;227;307;307;0;0;"20:12:28";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20419";"ITAPORANGA";"20419";"ITAPORANGA";33;13;"Vereador";16715;44;1;0;45;13785;0;2930;"N";13785;13091;13091;12582;509;509;0;0;0;0;0;0;0;143;551;551;0;0;"21:44:50";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19577";"BREJO DO CRUZ";"19577";"BREJO DO CRUZ";38;13;"Vereador";9863;29;5;0;34;8821;0;1042;"N";8821;8249;8249;8013;236;236;0;0;0;0;0;0;0;130;442;442;0;0;"19:30:38";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20338";"IBIARA";"20338";"IBIARA";41;13;"Vereador";5491;15;7;0;22;4896;0;595;"N";4896;4559;4559;4460;99;99;0;0;0;0;0;0;0;47;290;290;0;0;"21:40:52";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19950";"CONGO";"19950";"CONGO";43;13;"Vereador";4972;16;0;0;16;4500;0;472;"N";4500;4329;4329;4160;169;169;0;0;0;0;0;0;0;38;133;133;0;0;"19:30:45";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19240";"CARAÚBAS";"19240";"CARAÚBAS";22;13;"Vereador";4111;13;5;0;18;3744;0;367;"N";3744;3532;3532;3363;169;169;0;0;0;0;0;0;0;31;181;181;0;0;"19:11:42";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20672";"LAGOA SECA";"20672";"LAGOA SECA";13;11;"Prefeito";19729;57;4;0;61;16957;0;2772;"N";16957;14876;14876;14876;0;0;0;0;0;0;0;0;0;668;1413;1413;0;0;"19:10:15";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19097";"ALAGOINHA";"19097";"ALAGOINHA";9;11;"Prefeito";11325;33;6;0;39;9678;0;1647;"N";9678;9215;9215;9215;0;0;0;0;0;0;0;0;0;147;316;316;0;0;"21:41:51";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19607";"CASSERENGUE";"19607";"CASSERENGUE";48;11;"Prefeito";5848;17;4;0;21;4838;0;1010;"N";4838;4563;4563;4563;0;0;0;0;0;0;0;0;0;80;195;195;0;0;"21:45:07";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19267";"SANTO ANDRÉ";"19267";"SANTO ANDRÉ";56;11;"Prefeito";2859;9;0;0;9;2513;0;346;"N";2513;2410;2410;2410;0;0;0;0;0;0;0;0;0;20;83;83;0;0;"17:46:33";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21610";"SALGADINHO";"21610";"SALGADINHO";65;11;"Prefeito";3284;8;5;0;13;3029;0;255;"N";3029;2941;2941;2941;0;0;0;0;0;0;0;0;0;14;74;74;0;0;"19:24:21";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21890";"SÃO JOSÉ DE ESPINHARAS";"21890";"SÃO JOSÉ DE ESPINHARAS";51;11;"Prefeito";4150;11;0;0;11;3583;0;567;"N";3583;3421;3421;3421;0;0;0;0;0;0;0;0;0;52;110;110;0;0;"21:59:33";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20133";"DIAMANTE";"20133";"DIAMANTE";42;11;"Prefeito";5601;15;2;0;17;4671;0;930;"N";4671;4441;4441;4441;0;0;0;0;0;0;0;0;0;55;175;175;0;0;"21:59:34";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"20656";"LAGOA DE DENTRO";"20656";"LAGOA DE DENTRO";60;11;"Prefeito";7119;19;0;0;19;6135;0;984;"N";6135;5867;5867;5867;0;0;0;0;0;0;0;0;0;59;209;209;0;0;"20:12:08";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19690";"CACIMBA DE AREIA";"19690";"CACIMBA DE AREIA";65;11;"Prefeito";3697;9;9;0;18;3302;0;395;"N";3302;3182;3182;3182;0;0;0;0;0;0;0;0;0;45;75;75;0;0;"19:11:10";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";2;427;"Eleições Municipais 2020";"29/11/2020";"M";"PB";"20516";"JOÃO PESSOA";"20516";"JOÃO PESSOA";64;11;"Prefeito";101794;244;44;0;288;79756;0;22038;"N";79756;70044;70044;70044;0;0;0;0;0;0;0;0;0;2711;7001;7001;0;0;"18:10:05";"29/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"19968";"MARCAÇÃO";"19968";"MARCAÇÃO";55;13;"Vereador";6476;20;0;0;20;5795;0;681;"N";5795;5550;5550;5270;280;280;0;0;0;0;0;0;0;76;169;169;0;0;"20:12:22";"15/11/2020"
"06/01/2026";"16:45:21";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"PB";"21199";"PAULISTA";"21199";"PAULISTA";69;13;"Vereador";9696;31;0;0;31;8479;0;1217;"N";8479;8079;8079;7739;340;340;0;0;0;0;0;0;0;73;327;327;0;0;"21:44:12";"15/11/2020"
